has_candidate,is_feasible,rejection_reason,is_model_verified,is_fully_verified,orig_prob,cf_prob,verification_margin,distance_l0,distance_l1,distance_l2,num_features_changed,changed_features,applicant_id,model,generator,robustness_rate,stability_interval
True,False,Categorical group 'job' has invalid one-hot encoding sum (1.30),False,False,0.43348576936403604,0.48387434822963027,-0.01612565177036973,29,2.175,0.40388736053508767,29,"['duration_months', 'credit_amount', 'installment_rate', 'status_checking_account_A11', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'savings_account_A61', 'savings_account_A62', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A102', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'other_installment_plans_A141', 'other_installment_plans_A142', 'other_installment_plans_A143', 'housing_A151', 'housing_A152', 'housing_A153', 'job_A171', 'job_A172', 'job_A173', 'job_A174']",91,GradientBoosting,Local_Baseline,0.0,0.0
True,False,Categorical group 'credit' has invalid one-hot encoding sum (0.46),True,False,0.45788905269252606,0.7898928131802343,0.2898928131802343,2,0.20005619817286124,0.15000000000000002,2,"['duration_months', 'credit_amount']",103,GradientBoosting,Local_Baseline,0.0,0.0
True,True,,True,True,0.3166467646729053,0.5830227935948292,0.08302279359482923,1,0.15000000000000002,0.15000000000000002,1,['credit_amount'],107,GradientBoosting,Local_Baseline,0.5,0.00527448252174656
True,False,"Feature 'installment_rate' value 1.44 is out of domain bounds [-1.77, 0.91]",True,False,0.2756371073454785,0.5804455385678595,0.08044553856785952,29,14.774999999999997,2.779051097047335,29,"['duration_months', 'credit_amount', 'installment_rate', 'status_checking_account_A11', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'savings_account_A61', 'savings_account_A62', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A102', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'other_installment_plans_A141', 'other_installment_plans_A142', 'other_installment_plans_A143', 'housing_A151', 'housing_A152', 'housing_A153', 'job_A171', 'job_A172', 'job_A173', 'job_A174']",108,GradientBoosting,Local_Baseline,0.0,0.0
True,False,"Feature 'status_checking_account_A11' value 1.52 is out of domain bounds [0.00, 1.00]",True,False,0.21234191115421322,0.9470660563382451,0.44706605633824514,29,14.83021528827371,2.7616266000897403,29,"['duration_months', 'credit_amount', 'installment_rate', 'status_checking_account_A11', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'savings_account_A61', 'savings_account_A62', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A102', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'other_installment_plans_A141', 'other_installment_plans_A142', 'other_installment_plans_A143', 'housing_A151', 'housing_A152', 'housing_A153', 'job_A171', 'job_A172', 'job_A173', 'job_A174']",111,GradientBoosting,Local_Baseline,0.0,0.0
True,False,"Feature 'status_checking_account_A14' value 1.52 is out of domain bounds [0.00, 1.00]",True,False,0.12008061412323533,0.5498490537211925,0.04984905372119253,29,14.514097428662279,2.753135226425427,29,"['duration_months', 'credit_amount', 'installment_rate', 'status_checking_account_A11', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'savings_account_A61', 'savings_account_A62', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A102', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'other_installment_plans_A141', 'other_installment_plans_A142', 'other_installment_plans_A143', 'housing_A151', 'housing_A152', 'housing_A153', 'job_A171', 'job_A172', 'job_A173', 'job_A174']",112,GradientBoosting,Local_Baseline,0.0,0.0
True,False,"Feature 'status_checking_account_A12' value 1.52 is out of domain bounds [0.00, 1.00]",True,False,0.26582670869764274,0.9101137255336781,0.4101137255336781,29,15.673428694090207,2.9901288460588464,29,"['duration_months', 'credit_amount', 'installment_rate', 'status_checking_account_A11', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'savings_account_A61', 'savings_account_A62', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A102', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'other_installment_plans_A141', 'other_installment_plans_A142', 'other_installment_plans_A143', 'housing_A151', 'housing_A152', 'housing_A153', 'job_A171', 'job_A172', 'job_A173', 'job_A174']",115,GradientBoosting,Local_Baseline,0.0,0.0
True,False,Categorical group 'credit' has invalid one-hot encoding sum (0.78),False,False,0.4043110887330387,0.3845156801363563,-0.11548431986364371,2,0.35398574616528183,0.2585817932312623,2,"['duration_months', 'credit_amount']",120,GradientBoosting,Local_Baseline,0.0,0.0
True,True,,True,True,0.33719793355582517,0.6440424817179147,0.14404248171791467,2,0.19781050314234616,0.15000000000000002,2,"['duration_months', 'credit_amount']",121,GradientBoosting,Local_Baseline,1.0,0.12331170497441724
True,True,,True,True,0.354037899231177,0.5299024294588297,0.029902429458829705,1,0.15,0.15,1,['credit_amount'],131,GradientBoosting,Local_Baseline,1.0,0.06398953018263276
True,False,"Feature 'status_checking_account_A12' value 1.52 is out of domain bounds [0.00, 1.00]",True,False,0.24473319978570188,0.9236633656641384,0.4236633656641384,29,15.271730449137335,2.8516998389722232,29,"['duration_months', 'credit_amount', 'installment_rate', 'status_checking_account_A11', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'savings_account_A61', 'savings_account_A62', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A102', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'other_installment_plans_A141', 'other_installment_plans_A142', 'other_installment_plans_A143', 'housing_A151', 'housing_A152', 'housing_A153', 'job_A171', 'job_A172', 'job_A173', 'job_A174']",135,GradientBoosting,Local_Baseline,0.0,0.0
True,False,Counterfactual is identical to original rejected applicant (no changes proposed),False,False,0.38958173667067436,0.38958173667067436,-0.11041826332932564,0,0.0,0.0,0,[],139,GradientBoosting,Local_Baseline,0.0,0.0
True,False,Categorical group 'job' has invalid one-hot encoding sum (1.30),False,False,0.496413870424721,0.4713691345759984,-0.028630865424001617,29,2.175,0.40388736053508767,29,"['duration_months', 'credit_amount', 'installment_rate', 'status_checking_account_A11', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'savings_account_A61', 'savings_account_A62', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A102', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'other_installment_plans_A141', 'other_installment_plans_A142', 'other_installment_plans_A143', 'housing_A151', 'housing_A152', 'housing_A153', 'job_A171', 'job_A172', 'job_A173', 'job_A174']",140,GradientBoosting,Local_Baseline,0.0,0.0
True,False,Counterfactual is identical to original rejected applicant (no changes proposed),False,False,0.1617986299173704,0.1617986299173704,-0.3382013700826296,0,0.0,0.0,0,[],144,GradientBoosting,Local_Baseline,0.0,0.0
True,False,"Feature 'installment_rate' value 1.44 is out of domain bounds [-1.77, 0.91]",True,False,0.1783641636778808,0.8812939435466646,0.38129394354666457,29,14.671041125548085,2.7498825476585105,29,"['duration_months', 'credit_amount', 'installment_rate', 'status_checking_account_A11', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'savings_account_A61', 'savings_account_A62', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A102', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'other_installment_plans_A141', 'other_installment_plans_A142', 'other_installment_plans_A143', 'housing_A151', 'housing_A152', 'housing_A153', 'job_A171', 'job_A172', 'job_A173', 'job_A174']",147,GradientBoosting,Local_Baseline,0.0,0.0
True,False,"Feature 'duration_months' value 3.70 is out of domain bounds [-1.31, 3.19]",True,False,0.21449957251374654,0.7403769864522065,0.2403769864522065,29,14.776863541561434,2.7509237936808617,29,"['duration_months', 'credit_amount', 'installment_rate', 'status_checking_account_A11', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'savings_account_A61', 'savings_account_A62', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A102', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'other_installment_plans_A141', 'other_installment_plans_A142', 'other_installment_plans_A143', 'housing_A151', 'housing_A152', 'housing_A153', 'job_A171', 'job_A172', 'job_A173', 'job_A174']",151,GradientBoosting,Local_Baseline,0.0,0.0
True,False,Categorical group 'credit' has invalid one-hot encoding sum (1.24),False,False,0.23296135492225564,0.3330170369205293,-0.1669829630794707,2,0.10781883573468878,0.09797181133147555,2,"['duration_months', 'credit_amount']",154,GradientBoosting,Local_Baseline,0.0,0.0
True,False,"Feature 'duration_months' value 3.56 is out of domain bounds [-1.31, 3.19]",True,False,0.16311478469753798,0.8217058306518747,0.32170583065187475,29,14.786122616504514,2.752690274500518,29,"['duration_months', 'credit_amount', 'installment_rate', 'status_checking_account_A11', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'savings_account_A61', 'savings_account_A62', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A102', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'other_installment_plans_A141', 'other_installment_plans_A142', 'other_installment_plans_A143', 'housing_A151', 'housing_A152', 'housing_A153', 'job_A171', 'job_A172', 'job_A173', 'job_A174']",155,GradientBoosting,Local_Baseline,0.0,0.0
True,False,"Feature 'status_checking_account_A12' value 1.52 is out of domain bounds [0.00, 1.00]",True,False,0.15235023019172284,0.6668594753620726,0.16685947536207257,29,14.326451430629188,2.6960671508841685,29,"['duration_months', 'credit_amount', 'installment_rate', 'status_checking_account_A11', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'savings_account_A61', 'savings_account_A62', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A102', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'other_installment_plans_A141', 'other_installment_plans_A142', 'other_installment_plans_A143', 'housing_A151', 'housing_A152', 'housing_A153', 'job_A171', 'job_A172', 'job_A173', 'job_A174']",156,GradientBoosting,Local_Baseline,0.0,0.0
True,False,"Feature 'status_checking_account_A12' value 1.52 is out of domain bounds [0.00, 1.00]",True,False,0.15839157154687578,0.894741036806229,0.39474103680622896,29,14.393175350446802,2.69818916792087,29,"['duration_months', 'credit_amount', 'installment_rate', 'status_checking_account_A11', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'savings_account_A61', 'savings_account_A62', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A102', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'other_installment_plans_A141', 'other_installment_plans_A142', 'other_installment_plans_A143', 'housing_A151', 'housing_A152', 'housing_A153', 'job_A171', 'job_A172', 'job_A173', 'job_A174']",157,GradientBoosting,Local_Baseline,0.0,0.0
True,False,Counterfactual is identical to original rejected applicant (no changes proposed),False,False,0.16063204540830398,0.16063204540830398,-0.339367954591696,0,0.0,0.0,0,[],167,GradientBoosting,Local_Baseline,0.0,0.0
True,False,Categorical group 'credit' has invalid one-hot encoding sum (0.83),False,False,0.0962810743012832,0.17439500931576615,-0.3256049906842339,2,0.6208539816515578,0.4393108721440104,2,"['duration_months', 'credit_amount']",171,GradientBoosting,Local_Baseline,0.0,0.0
True,False,"Feature 'installment_rate' value 1.44 is out of domain bounds [-1.77, 0.91]",True,False,0.2082788272561966,0.6879421775685504,0.18794217756855036,29,15.143340735264715,2.819996945393372,29,"['duration_months', 'credit_amount', 'installment_rate', 'status_checking_account_A11', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'savings_account_A61', 'savings_account_A62', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A102', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'other_installment_plans_A141', 'other_installment_plans_A142', 'other_installment_plans_A143', 'housing_A151', 'housing_A152', 'housing_A153', 'job_A171', 'job_A172', 'job_A173', 'job_A174']",182,GradientBoosting,Local_Baseline,0.0,0.0
True,False,Counterfactual is identical to original rejected applicant (no changes proposed),False,False,0.13774387788498538,0.13774387788498538,-0.3622561221150146,0,0.0,0.0,0,[],185,GradientBoosting,Local_Baseline,0.0,0.0
True,False,Counterfactual is identical to original rejected applicant (no changes proposed),False,False,0.3513588542356085,0.3513588542356085,-0.14864114576439152,0,0.0,0.0,0,[],186,GradientBoosting,Local_Baseline,0.0,0.0
True,False,Categorical group 'credit' has invalid one-hot encoding sum (0.31),True,False,0.40749228701488843,0.6421269405402135,0.14212694054021346,1,0.15000000000000002,0.15000000000000002,1,['credit_amount'],189,GradientBoosting,Local_Baseline,0.0,0.0
True,False,Categorical group 'credit' has invalid one-hot encoding sum (0.65),False,False,0.4588287174404386,0.4840632053876776,-0.01593679461232239,1,0.29999999999999993,0.29999999999999993,1,['credit_amount'],198,GradientBoosting,Local_Baseline,0.0,0.0
True,False,"Feature 'installment_rate' value 1.44 is out of domain bounds [-1.77, 0.91]",True,False,0.28168588929602656,0.9491373093514067,0.4491373093514067,29,14.726668197377192,2.774503220336144,29,"['duration_months', 'credit_amount', 'installment_rate', 'status_checking_account_A11', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'savings_account_A61', 'savings_account_A62', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A102', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'other_installment_plans_A141', 'other_installment_plans_A142', 'other_installment_plans_A143', 'housing_A151', 'housing_A152', 'housing_A153', 'job_A171', 'job_A172', 'job_A173', 'job_A174']",199,GradientBoosting,Local_Baseline,0.0,0.0
True,False,Counterfactual is identical to original rejected applicant (no changes proposed),False,False,0.32123323508513524,0.32123323508513524,-0.17876676491486476,0,5.551115123125783e-17,5.551115123125783e-17,0,[],210,GradientBoosting,Local_Baseline,0.0,0.0
True,False,Categorical group 'job' has invalid one-hot encoding sum (1.30),False,False,0.22036768257246356,0.13409892066112059,-0.3659010793388794,29,2.175,0.40388736053508767,29,"['duration_months', 'credit_amount', 'installment_rate', 'status_checking_account_A11', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'savings_account_A61', 'savings_account_A62', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A102', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'other_installment_plans_A141', 'other_installment_plans_A142', 'other_installment_plans_A143', 'housing_A151', 'housing_A152', 'housing_A153', 'job_A171', 'job_A172', 'job_A173', 'job_A174']",222,GradientBoosting,Local_Baseline,0.0,0.0
True,False,"Feature 'credit_amount' value 5.05 is out of domain bounds [-1.03, 4.52]",True,False,0.11392930823646233,0.7994377210540385,0.29943772105403854,29,15.082238154150424,2.8126011202902457,29,"['duration_months', 'credit_amount', 'installment_rate', 'status_checking_account_A11', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'savings_account_A61', 'savings_account_A62', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A102', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'other_installment_plans_A141', 'other_installment_plans_A142', 'other_installment_plans_A143', 'housing_A151', 'housing_A152', 'housing_A153', 'job_A171', 'job_A172', 'job_A173', 'job_A174']",228,GradientBoosting,Local_Baseline,0.0,0.0
True,False,"Feature 'installment_rate' value 1.44 is out of domain bounds [-1.77, 0.91]",True,False,0.10541003019124384,0.9020183469642149,0.4020183469642149,29,15.38594731571075,2.868543817877323,29,"['duration_months', 'credit_amount', 'installment_rate', 'status_checking_account_A11', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'savings_account_A61', 'savings_account_A62', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A102', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'other_installment_plans_A141', 'other_installment_plans_A142', 'other_installment_plans_A143', 'housing_A151', 'housing_A152', 'housing_A153', 'job_A171', 'job_A172', 'job_A173', 'job_A174']",231,GradientBoosting,Local_Baseline,0.0,0.0
True,False,Categorical group 'job' has invalid one-hot encoding sum (1.30),False,False,0.49807645523594485,0.44463594075346796,-0.05536405924653204,29,2.3249999999999997,0.4562071897723663,29,"['duration_months', 'credit_amount', 'installment_rate', 'status_checking_account_A11', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'savings_account_A61', 'savings_account_A62', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A102', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'other_installment_plans_A141', 'other_installment_plans_A142', 'other_installment_plans_A143', 'housing_A151', 'housing_A152', 'housing_A153', 'job_A171', 'job_A172', 'job_A173', 'job_A174']",235,GradientBoosting,Local_Baseline,0.0,0.0
True,False,"Feature 'credit_amount' value -1.17 is out of domain bounds [-1.03, 4.52]",True,False,0.15495800018570566,0.5152160228593987,0.015216022859398715,29,2.7239123865233315,0.633766628209726,29,"['duration_months', 'credit_amount', 'installment_rate', 'status_checking_account_A11', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'savings_account_A61', 'savings_account_A62', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A102', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'other_installment_plans_A141', 'other_installment_plans_A142', 'other_installment_plans_A143', 'housing_A151', 'housing_A152', 'housing_A153', 'job_A171', 'job_A172', 'job_A173', 'job_A174']",237,GradientBoosting,Local_Baseline,0.0,0.0
True,False,Categorical group 'credit' has invalid one-hot encoding sum (2.44),True,False,0.4572857540865896,0.5507321747941809,0.050732174794180906,2,0.2083454207404113,0.15,2,"['duration_months', 'credit_amount']",241,GradientBoosting,Local_Baseline,0.0,0.0
True,False,Categorical group 'credit' has invalid one-hot encoding sum (0.43),True,False,0.31918194232235664,0.8680144744495576,0.3680144744495576,2,0.42316238610853185,0.29999139421996884,2,"['duration_months', 'credit_amount']",248,GradientBoosting,Local_Baseline,0.0,0.0
True,False,"Feature 'status_checking_account_A11' value 1.22 is out of domain bounds [0.00, 1.00]",False,False,0.16630488939797541,0.2580049278396232,-0.2419950721603768,29,7.031571556082414,1.3729636085212238,29,"['duration_months', 'credit_amount', 'installment_rate', 'status_checking_account_A11', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'savings_account_A61', 'savings_account_A62', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A102', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'other_installment_plans_A141', 'other_installment_plans_A142', 'other_installment_plans_A143', 'housing_A151', 'housing_A152', 'housing_A153', 'job_A171', 'job_A172', 'job_A173', 'job_A174']",249,GradientBoosting,Local_Baseline,0.0,0.0
True,False,Categorical group 'other_installment_plans' has invalid one-hot encoding sum (2.00),True,False,0.09031184576147777,0.5149525190240494,0.014952519024049371,7,6.061815011116134,2.9530548841761695,7,"['installment_rate', 'status_checking_account_A14', 'other_debtors_guarantors_A103', 'property_A122', 'other_installment_plans_A142', 'other_installment_plans_A143', 'housing_A151']",3,GradientBoosting,DiCE,0.0,0.0
True,False,Categorical group 'credit' has invalid one-hot encoding sum (1.56),True,False,0.23719948469976454,0.8293435086581608,0.32934350865816076,1,0.7,0.7,1,['status_checking_account_A14'],8,GradientBoosting,DiCE,0.0,0.0
True,False,Categorical group 'other_debtors_guarantors' has invalid one-hot encoding sum (1.60),True,False,0.4179631335608137,0.5109023271310796,0.010902327131079637,2,2.9863040111161334,2.460578556654704,2,"['installment_rate', 'other_debtors_guarantors_A102']",15,GradientBoosting,DiCE,0.0,0.0
True,False,Categorical group 'other_debtors_guarantors' has invalid one-hot encoding sum (1.80),True,False,0.33440027563886127,0.5270725558397948,0.027072555839794843,2,0.9,0.806225774829855,2,"['status_checking_account_A12', 'other_debtors_guarantors_A103']",22,GradientBoosting,DiCE,0.0,0.0
True,False,Categorical group 'other_debtors_guarantors' has invalid one-hot encoding sum (1.60),True,False,0.27276538365860725,0.5086063062531437,0.008606306253143736,1,0.6,0.6,1,['other_debtors_guarantors_A103'],25,GradientBoosting,DiCE,0.0,0.0
True,True,,False,False,0.09031184576147777,0.12877266979884242,-0.3712273302011576,1,0.033655884304429895,0.033655884304429895,1,['credit_amount'],3,GradientBoosting,Constraint_Aware_VLoan,0.0,0.0
True,False,Categorical group 'job' has invalid one-hot encoding sum (2.42),True,False,0.23719948469976454,0.9440944813404772,0.44409448134047724,35,16.30658118498631,2.7853446070629597,35,"['duration_months', 'credit_amount', 'number_existing_credits', 'status_checking_account_A11', 'status_checking_account_A13', 'status_checking_account_A14', 'purpose_A40', 'purpose_A41', 'purpose_A410', 'purpose_A42', 'purpose_A44', 'purpose_A45', 'purpose_A46', 'purpose_A48', 'purpose_A49', 'savings_account_A62', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'present_employment_since_A71', 'present_employment_since_A73', 'present_employment_since_A74', 'present_employment_since_A75', 'other_debtors_guarantors_A102', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'other_installment_plans_A141', 'other_installment_plans_A142', 'housing_A151', 'housing_A153', 'job_A171', 'job_A172', 'job_A173']",8,GradientBoosting,Constraint_Aware_VLoan,0.0,0.0
True,False,Categorical group 'credit' has invalid one-hot encoding sum (0.68),True,False,0.4179631335608137,0.5095584792678423,0.009558479267842257,2,0.16293334868568993,0.11785782657240011,2,"['duration_months', 'credit_amount']",15,GradientBoosting,Constraint_Aware_VLoan,0.0,0.0
True,False,Categorical group 'job' has invalid one-hot encoding sum (2.44),True,False,0.33440027563886127,0.9338251472122139,0.4338251472122139,36,16.207913739481903,2.781221411469716,36,"['duration_months', 'credit_amount', 'installment_rate', 'number_existing_credits', 'status_checking_account_A11', 'status_checking_account_A13', 'status_checking_account_A14', 'purpose_A41', 'purpose_A410', 'purpose_A42', 'purpose_A43', 'purpose_A44', 'purpose_A45', 'purpose_A46', 'purpose_A48', 'purpose_A49', 'savings_account_A62', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'present_employment_since_A71', 'present_employment_since_A73', 'present_employment_since_A74', 'present_employment_since_A75', 'other_debtors_guarantors_A102', 'other_debtors_guarantors_A103', 'property_A122', 'property_A123', 'property_A124', 'other_installment_plans_A141', 'other_installment_plans_A142', 'housing_A152', 'housing_A153', 'job_A172', 'job_A173', 'job_A174']",22,GradientBoosting,Constraint_Aware_VLoan,0.0,0.0
True,False,Categorical group 'job' has invalid one-hot encoding sum (2.43),True,False,0.27276538365860725,0.7611848397977887,0.2611848397977887,36,16.86485777234891,2.8306776630136294,36,"['duration_months', 'credit_amount', 'installment_rate', 'number_existing_credits', 'status_checking_account_A11', 'status_checking_account_A13', 'status_checking_account_A14', 'purpose_A41', 'purpose_A410', 'purpose_A42', 'purpose_A43', 'purpose_A44', 'purpose_A45', 'purpose_A46', 'purpose_A48', 'purpose_A49', 'savings_account_A62', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'present_employment_since_A71', 'present_employment_since_A72', 'present_employment_since_A74', 'present_employment_since_A75', 'other_debtors_guarantors_A102', 'other_debtors_guarantors_A103', 'property_A121', 'property_A123', 'property_A124', 'other_installment_plans_A141', 'other_installment_plans_A142', 'housing_A152', 'housing_A153', 'job_A171', 'job_A172', 'job_A174']",25,GradientBoosting,Constraint_Aware_VLoan,0.0,0.0
True,False,Categorical group 'job' has invalid one-hot encoding sum (2.42),True,False,0.35434572250457924,0.8422301984466445,0.3422301984466445,36,16.6563733879185,2.78535469322701,36,"['duration_months', 'credit_amount', 'installment_rate', 'number_existing_credits', 'status_checking_account_A11', 'status_checking_account_A12', 'status_checking_account_A13', 'purpose_A40', 'purpose_A410', 'purpose_A42', 'purpose_A43', 'purpose_A44', 'purpose_A45', 'purpose_A46', 'purpose_A48', 'purpose_A49', 'savings_account_A61', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'present_employment_since_A71', 'present_employment_since_A72', 'present_employment_since_A74', 'present_employment_since_A75', 'other_debtors_guarantors_A102', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A124', 'other_installment_plans_A142', 'other_installment_plans_A143', 'housing_A152', 'housing_A153', 'job_A171', 'job_A173', 'job_A174']",28,GradientBoosting,Constraint_Aware_VLoan,0.0,0.0
True,False,Categorical group 'credit' has invalid one-hot encoding sum (0.23),True,False,0.47475761476488426,0.5649532870037829,0.06495328700378289,1,0.050000000000000044,0.050000000000000044,1,['credit_amount'],29,GradientBoosting,Constraint_Aware_VLoan,0.0,0.0
True,False,Counterfactual is identical to original rejected applicant (no changes proposed),False,False,0.45133633106947685,0.45133633106947685,-0.04866366893052315,0,0.0,0.0,0,[],31,GradientBoosting,Constraint_Aware_VLoan,0.0,0.0
True,False,Categorical group 'job' has invalid one-hot encoding sum (1.60),False,False,0.29669013073429407,0.31909079090520603,-0.18090920909479397,35,6.8999999999999995,1.1704699910719625,35,"['duration_months', 'credit_amount', 'number_existing_credits', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'purpose_A40', 'purpose_A41', 'purpose_A410', 'purpose_A42', 'purpose_A43', 'purpose_A44', 'purpose_A45', 'purpose_A46', 'purpose_A48', 'savings_account_A62', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'present_employment_since_A71', 'present_employment_since_A72', 'present_employment_since_A74', 'present_employment_since_A75', 'other_debtors_guarantors_A102', 'other_debtors_guarantors_A103', 'property_A121', 'property_A123', 'property_A124', 'other_installment_plans_A141', 'other_installment_plans_A142', 'housing_A152', 'housing_A153', 'job_A171', 'job_A172', 'job_A174']",37,GradientBoosting,Constraint_Aware_VLoan,0.0,0.0
