applicant_id,model,method,rank,feature_index,feature_name,is_categorical,attribution_value,abs_attribution,original_prob,perturbed_prob_pos,perturbed_prob_neg,delta_pos,delta_neg,max_abs_delta,local_sensitivity_S_k,pass_materiality,pass_direction,pass_rank,rank_status,is_verified,display_decision,abstention_status
12,LogisticRegression,SHAP,2,1,credit_score,False,1.7424475668624744,1.7424475668624744,0.02997745116804146,0.03610532309080484,0.024862787880876206,0.006127871922763376,-0.005114663287165255,0.006127871922763376,0.06371168950132318,False,True,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
12,LogisticRegression,SHAP,3,0,income,False,-1.602895511196666,1.602895511196666,0.02997745116804146,0.034858077275418724,0.025761941633653994,0.004880626107377262,-0.0042155095343874675,0.004880626107377262,0.06340076681384595,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
13,LogisticRegression,SHAP,1,0,income,False,2.6251390246768236,2.6251390246768236,0.973065186030678,0.9768630371674402,0.9686639286929366,0.0037978511367621204,-0.004401257337741438,0.004401257337741438,0.057148418289481084,False,True,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
13,LogisticRegression,SHAP,2,2,debt_to_income,False,1.8793729597045101,1.8793729597045101,0.973065186030678,0.9676726234607623,0.9775790520422671,-0.005392562569915715,0.004513866011589096,0.005392562569915715,-0.05368196116301907,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
13,LogisticRegression,SHAP,3,4,employment_years,False,-1.4310735319942176,1.4310735319942176,0.973065186030678,0.9755625409374564,0.973065186030678,0.002497354906778382,0.0,0.002497354906778382,0.03198698886452134,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
14,LogisticRegression,SHAP,1,2,debt_to_income,False,1.499101232570675,1.499101232570675,0.1404997575949016,0.11928721776336138,0.164778707028431,-0.021212539831540228,0.0242789494335294,0.0242789494335294,-0.24651390154214514,True,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
14,LogisticRegression,SHAP,2,3,loan_amount,False,-1.1358514987720818,1.1358514987720818,0.1404997575949016,0.12519235129150136,0.15734218324470023,-0.015307406303400245,0.016842425649798626,0.016842425649798626,-0.1536981821056067,False,True,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
14,LogisticRegression,SHAP,3,4,employment_years,False,-1.0873752955500944,1.0873752955500944,0.1404997575949016,0.15299781143136937,0.12886731133794282,0.012498053836467765,-0.011632446256958778,0.012498053836467765,0.15453591231441696,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
15,LogisticRegression,SHAP,1,1,credit_score,False,-1.3265201817786205,1.3265201817786205,0.0803856532779081,0.09580011579932508,0.06726690048701432,0.015414462521416983,-0.013118752790893778,0.015414462521416983,0.16169834654792986,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
15,LogisticRegression,SHAP,2,4,employment_years,False,-1.1947809944388827,1.1947809944388827,0.0803856532779081,0.08808431988009044,0.07330576875464782,0.0076986666021823386,-0.007079884523260277,0.0076986666021823386,0.09464440736881657,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
15,LogisticRegression,SHAP,3,0,income,False,-1.0175408866825062,1.0175408866825062,0.0803856532779081,0.09268903110120641,0.06959014416655414,0.012303377823298309,-0.010795509111353963,0.012303377823298309,0.1610010230585303,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
16,LogisticRegression,SHAP,1,5,existing_debts,False,-1.3976588409597086,1.3976588409597086,0.9280614067867002,0.9237719347813211,0.9321272382059922,-0.0042894720053791024,0.004065831419291954,0.0042894720053791024,-0.04582817379423411,False,True,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
16,LogisticRegression,SHAP,2,2,debt_to_income,False,1.2369343763214098,1.2369343763214098,0.9280614067867002,0.9144508754804218,0.9396494633707567,-0.013610531306278428,0.011588056584056483,0.013610531306278428,-0.13654866689468456,False,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
16,LogisticRegression,SHAP,3,1,credit_score,False,1.061715349049292,1.061715349049292,0.9280614067867002,0.9398917237419765,0.914115447836056,0.011830316955276254,-0.01394595895064421,0.01394595895064421,0.14607471147327347,False,True,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
17,LogisticRegression,SHAP,1,0,income,False,-2.916613367029883,2.916613367029883,0.0011665957328830783,0.0013631206573448981,0.0009983760312708484,0.00019652492446181982,-0.00016821970161222995,0.00019652492446181982,0.002542298168702088,False,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
17,LogisticRegression,SHAP,2,2,debt_to_income,False,-2.0388534710704005,2.0388534710704005,0.0011665957328830783,0.0009668014299675126,0.001407620343088017,-0.00019979430291556567,0.00024102461020493872,0.00024102461020493872,-0.0023887542901424286,False,True,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
17,LogisticRegression,SHAP,3,1,credit_score,False,-1.9618702517375899,1.9618702517375899,0.0011665957328830783,0.0014136494556859257,0.0009626762546120107,0.0002470537228028474,-0.0002039194782710676,0.0002470537228028474,0.0025556748565808097,False,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
18,LogisticRegression,SHAP,1,0,income,False,-2.100292159701896,2.100292159701896,0.1365212268442716,0.15595930057803642,0.11916378882644796,0.019438073733764827,-0.017357438017823634,0.019438073733764827,0.256467554160834,False,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
18,LogisticRegression,SHAP,2,2,debt_to_income,False,1.1175316497128334,1.1175316497128334,0.1365212268442716,0.11582841384804302,0.16024084469436406,-0.020692812996228577,0.023719617850092467,0.023719617850092467,-0.240666590207762,True,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
18,LogisticRegression,SHAP,3,1,credit_score,False,-0.9038989298862705,0.9038989298862705,0.1365212268442716,0.16081762684651096,0.11539080108760995,0.02429640000223937,-0.021130425756661644,0.02429640000223937,0.2574348012916015,True,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
19,LogisticRegression,SHAP,1,2,debt_to_income,False,-1.9765563963180992,1.9765563963180992,0.4636673900965407,0.4173554427174502,0.5106146525370417,-0.0463119473790905,0.04694726244050107,0.04694726244050107,-0.5053624763394484,True,True,True,VALID_RANK,True,DISPLAY_TRUSTED,VERIFIED
19,LogisticRegression,SHAP,2,1,credit_score,False,1.9097942370748844,1.9097942370748844,0.4636673900965407,0.5116841415717827,0.41631502434471707,0.04801675147524198,-0.04735236575182361,0.04801675147524198,0.5404588441422071,True,True,True,VALID_RANK,True,DISPLAY_TRUSTED,VERIFIED
19,LogisticRegression,SHAP,3,3,loan_amount,False,-1.1635252943609842,1.1635252943609842,0.4636673900965407,0.43079841864832313,0.4968551109460854,-0.03286897144821754,0.033187720849544744,0.033187720849544744,-0.31579616144977407,True,True,True,VALID_RANK,True,DISPLAY_TRUSTED,VERIFIED
20,LogisticRegression,SHAP,1,3,loan_amount,False,1.603015858181657,1.603015858181657,0.9863115859019025,0.9843946826059652,0.9879958947815299,-0.0019169032959373,0.0016843088796274497,0.0019169032959373,-0.017216256855296153,False,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
20,LogisticRegression,SHAP,2,1,credit_score,False,1.1070974969035048,1.1070974969035048,0.9863115859019025,0.9886794963657185,0.9834566671229198,0.0023679104638160142,-0.0028549187789826957,0.0028549187789826957,0.029597885959187914,False,True,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
20,LogisticRegression,SHAP,3,2,debt_to_income,False,0.7982591416072928,0.7982591416072928,0.9863115859019025,0.9835261587276305,0.988631491813462,-0.0027854271742719927,0.0023199059115595055,0.0027854271742719927,-0.02766529735545239,False,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
21,LogisticRegression,SHAP,1,4,employment_years,False,1.597767176669617,1.597767176669617,0.6662059493900583,0.688033206280891,0.6436424952208167,0.021827256890832758,-0.022563454169241548,0.022563454169241548,0.2842858210726848,True,True,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
21,LogisticRegression,SHAP,2,2,debt_to_income,False,1.303125018245729,1.303125018245729,0.6662059493900583,0.6231693975427975,0.7066412201360484,-0.04303655184726074,0.04043527074599007,0.04303655184726074,-0.4523255885600543,True,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
21,LogisticRegression,SHAP,3,1,credit_score,False,-1.1733554327706552,1.1733554327706552,0.6662059493900583,0.7075276940313603,0.6221637793462154,0.041321744641302005,-0.04404217004384292,0.04404217004384292,0.48375914555591776,True,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
22,LogisticRegression,SHAP,1,4,employment_years,False,-1.259224413772156,1.259224413772156,0.5939918705141429,0.6178324389179279,0.569699877946175,0.023840568403785012,-0.02429199256796788,0.02429199256796788,0.3082492775947649,True,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
22,LogisticRegression,SHAP,2,0,income,False,1.2076949398063417,1.2076949398063417,0.5939918705141429,0.630968985393281,0.5559173361140155,0.03697711487913802,-0.038074534400127424,0.038074534400127424,0.5231157826078877,True,True,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
22,LogisticRegression,SHAP,3,2,debt_to_income,False,0.8358969576034744,0.8358969576034744,0.5939918705141429,0.5479621782921765,0.638427255292955,-0.0460296922219664,0.04443538477881204,0.0460296922219664,-0.49022134568577574,True,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
23,LogisticRegression,SHAP,1,1,credit_score,False,-1.03720898920802,1.03720898920802,0.4173350480629515,0.4647110622875929,0.3714374481416737,0.04737601422464138,-0.04589759992127784,0.04737601422464138,0.5285835829878406,True,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
23,LogisticRegression,SHAP,2,3,loan_amount,False,0.7630403496890863,0.7630403496890863,0.4173350480629515,0.3853904346393939,0.4499888789739513,-0.031944613423557644,0.03265383091099977,0.03265383091099977,-0.3088247389760868,True,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
23,LogisticRegression,SHAP,3,4,employment_years,False,-0.5933090806616675,0.5933090806616675,0.4173350480629515,0.44180068040042075,0.3932697251344145,0.024465632337469234,-0.024065322928537025,0.024465632337469234,0.31080066382733096,True,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
24,LogisticRegression,SHAP,1,1,credit_score,False,2.3636157156170055,2.3636157156170055,0.9220814754726384,0.9348261332714441,0.9070923050839632,0.012744657798805736,-0.0149891703886752,0.0149891703886752,0.15716820247121527,False,True,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
24,LogisticRegression,SHAP,2,4,employment_years,False,-0.6147902204394252,0.6147902204394252,0.9220814754726384,0.9289608555341284,0.9145971468894765,0.006879380061490026,-0.007484328583161948,0.007484328583161948,0.0919876840938099,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
24,LogisticRegression,SHAP,3,0,income,False,0.2512689268823091,0.2512689268823091,0.9220814754726384,0.932569952198147,0.9101187962342107,0.010488476725508566,-0.011962679238427754,0.011962679238427754,0.15648628824697897,False,True,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
25,LogisticRegression,SHAP,1,1,credit_score,False,-2.410018961797937,2.410018961797937,0.017229179966282406,0.020806998436896897,0.014257618961425427,0.003577818470614492,-0.0029715610048569787,0.003577818470614492,0.0371154747373236,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
25,LogisticRegression,SHAP,2,3,loan_amount,False,-1.4758065704894563,1.4758065704894563,0.017229179966282406,0.015115869955955173,0.019632056850141296,-0.0021133100103272323,0.0024028768838588906,0.0024028768838588906,-0.021590461707421363,False,True,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
25,LogisticRegression,SHAP,3,2,debt_to_income,False,-1.092716648269834,1.092716648269834,0.017229179966282406,0.014317897971167873,0.020719974295387477,-0.0029112819951145324,0.0034907943291050715,0.0034907943291050715,-0.034692221295682696,False,True,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
26,LogisticRegression,SHAP,1,2,debt_to_income,False,-1.6300289180084275,1.6300289180084275,0.034063025267618376,0.028389431417350917,0.04082284015722512,-0.005673593850267458,0.006759814889606745,0.006759814889606745,-0.06737541785179675,False,True,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
26,LogisticRegression,SHAP,2,1,credit_score,False,-1.4938668519910272,1.4938668519910272,0.034063025267618376,0.04099076240597835,0.028271609793848265,0.006927737138359973,-0.005791415473770111,0.006927737138359973,0.07207971216566199,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
26,LogisticRegression,SHAP,3,0,income,False,1.2747994079404155,1.2747994079404155,0.034063025267618376,0.03958168104351341,0.029290339417318227,0.005518655775895033,-0.0047726858503001485,0.005518655775895033,0.07173144468604706,False,True,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
27,LogisticRegression,SHAP,1,2,debt_to_income,False,1.8547137009483912,1.8547137009483912,0.38207213302719695,0.33876237934162706,0.42734047709091183,-0.043309753685569885,0.04526834406371488,0.04526834406371488,-0.4799959909011839,True,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
27,LogisticRegression,SHAP,2,4,employment_years,False,-1.3021866933276711,1.3021866933276711,0.38207213302719695,0.40591065948738636,0.35878810561312696,0.023838526460189413,-0.023284027414069985,0.023838526460189413,0.3017810167775052,True,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
27,LogisticRegression,SHAP,3,1,credit_score,False,-0.8244801711414005,0.8244801711414005,0.38207213302719695,0.4283882265141394,0.3378042923299726,0.04631609348694243,-0.04426784069722434,0.04631609348694243,0.5133411086365247,True,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
28,LogisticRegression,SHAP,1,0,income,False,3.2777782538764755,3.2777782538764755,0.5818572245820912,0.6192310546220294,0.5435192486179988,0.037373830039938216,-0.038337975964092386,0.038337975964092386,0.5277171258832951,True,True,True,VALID_RANK,True,DISPLAY_TRUSTED,PARTIALLY_VERIFIED
28,LogisticRegression,SHAP,2,1,credit_score,False,-2.4951104890245843,2.4951104890245843,0.5818572245820912,0.6277869096320053,0.5344627780678984,0.045929685049914126,-0.04739444651419278,0.04739444651419278,0.5288698662862144,True,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,PARTIALLY_VERIFIED
28,LogisticRegression,SHAP,3,4,employment_years,False,-1.0229318762168214,1.0229318762168214,0.5818572245820912,0.6059376240043423,0.557380211109077,0.024080399422251042,-0.02447701347301423,0.02447701347301423,0.31097010307887496,True,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,PARTIALLY_VERIFIED
29,LogisticRegression,SHAP,1,2,debt_to_income,False,-3.6001739070499355,3.6001739070499355,0.0009048696217152308,0.0007498655808886146,0.0010918793977394486,-0.0001550040408266162,0.00018700977602421778,0.00018700977602421778,-0.0018533392011405852,False,True,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
29,LogisticRegression,SHAP,2,1,credit_score,False,-1.6867409803714306,1.6867409803714306,0.0009048696217152308,0.0010965576153110764,0.0007466653416723886,0.00019168799359584553,-0.00015820428004284222,0.00019168799359584553,0.0019828470608028977,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
29,LogisticRegression,SHAP,3,4,employment_years,False,-1.3236678331054292,1.3236678331054292,0.0009048696217152308,0.0009998062633153001,0.000818940302614187,9.49366416000693e-05,-8.592931910104387e-05,9.49366416000693e-05,0.0011582970156173442,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
30,LogisticRegression,SHAP,1,1,credit_score,False,1.6800471135629347,1.6800471135629347,0.3441836577936525,0.38879665121684104,0.30215908690615284,0.04461299342318853,-0.04202457088749967,0.04461299342318853,0.4909769454525484,True,True,True,VALID_RANK,True,DISPLAY_TRUSTED,PARTIALLY_VERIFIED
30,LogisticRegression,SHAP,2,3,loan_amount,False,0.9938894706693626,0.9938894706693626,0.3441836577936525,0.31481306003473525,0.37479554603372617,-0.02937059775891726,0.03061188824007366,0.03061188824007366,-0.2867573015510772,True,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,PARTIALLY_VERIFIED
30,LogisticRegression,SHAP,3,5,existing_debts,False,-0.9348579002445733,0.9348579002445733,0.3441836577936525,0.33020569355089235,0.3584366781814183,-0.013977964242760155,0.014253020387765769,0.014253020387765769,-0.15484470213372642,False,True,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,PARTIALLY_VERIFIED
31,LogisticRegression,SHAP,1,2,debt_to_income,False,-2.1881068793311202,2.1881068793311202,0.20629327813674336,0.17719517330692797,0.2387830229863089,-0.029098104829815397,0.032489744849565544,0.032489744849565544,-0.33373849388819504,True,True,True,VALID_RANK,True,DISPLAY_TRUSTED,PARTIALLY_VERIFIED
31,LogisticRegression,SHAP,2,1,credit_score,False,0.6873126292520438,0.6873126292520438,0.20629327813674336,0.23956186535411725,0.17657201135448666,0.033268587217373885,-0.0297212667822567,0.033268587217373885,0.35696486111192893,True,True,True,VALID_RANK,True,DISPLAY_TRUSTED,PARTIALLY_VERIFIED
31,LogisticRegression,SHAP,3,3,loan_amount,False,0.6631404473230443,0.6631404473230443,0.20629327813674336,0.18536360977762,0.22892205948131497,-0.020929668359123355,0.022628781344571608,0.022628781344571608,-0.20823917663215927,True,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,PARTIALLY_VERIFIED
32,LogisticRegression,SHAP,1,1,credit_score,False,-2.222817601899311,2.222817601899311,0.07054206065248006,0.08424186363248709,0.05892682161554705,0.013699802980007031,-0.011615239036933012,0.013699802980007031,0.1434608890770352,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
32,LogisticRegression,SHAP,2,0,income,False,-1.989447834835364,1.989447834835364,0.07054206065248006,0.08147230949604724,0.06098085033283463,0.010930248843567178,-0.009561210319645429,0.010930248843567178,0.14282705043635852,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
32,LogisticRegression,SHAP,3,3,loan_amount,False,0.9669756233802416,0.9669756233802416,0.07054206065248006,0.06230402519211633,0.07977668396758908,-0.008238035460363731,0.00923462331510902,0.00923462331510902,-0.0835312574650808,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
33,LogisticRegression,SHAP,1,3,loan_amount,False,-2.6109138855555387,2.6109138855555387,0.003888762860133294,0.0034061008159840893,0.0044395159224974385,-0.0004826620441492047,0.0005507530623641444,0.0005507530623641444,-0.004940430900627771,False,True,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
33,LogisticRegression,SHAP,2,4,employment_years,False,-1.3666301126609444,1.3666301126609444,0.003888762860133294,0.0042954161128378595,0.00364694702945577,0.0004066532527045655,-0.000241815830677524,0.0004066532527045655,0.005048205437759763,False,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
33,LogisticRegression,SHAP,3,2,debt_to_income,False,-1.2912885740427917,1.2912885740427917,0.003888762860133294,0.0032242678675046786,0.004689560487323233,-0.0006644949926286154,0.0008007976271899387,0.0008007976271899387,-0.007940276443966398,False,True,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
34,LogisticRegression,SHAP,1,0,income,False,-2.151578837255993,2.151578837255993,0.16037332779744592,0.18248975643037274,0.1404766718663511,0.022116428632926816,-0.019896655931094825,0.022116428632926816,0.29283443898349265,True,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
34,LogisticRegression,SHAP,2,2,debt_to_income,False,1.425123456302318,1.425123456302318,0.16037332779744592,0.13663729003592334,0.1873379823680216,-0.023736037761522583,0.026964654570575675,0.026964654570575675,-0.2747420600993665,True,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
34,LogisticRegression,SHAP,3,3,loan_amount,False,-1.0872759318791212,1.0872759318791212,0.16037332779744592,0.1432616010403504,0.17910166945888154,-0.01711172675709552,0.01872834166143561,0.01872834166143561,-0.17134003594443986,False,True,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
35,LogisticRegression,SHAP,1,2,debt_to_income,False,1.281061470937623,1.281061470937623,0.9314013400889086,0.9183671298772454,0.9424847335836681,-0.013034210211663178,0.011083393494759508,0.013034210211663178,-0.1306909200284775,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
35,LogisticRegression,SHAP,2,3,loan_amount,False,1.1520681933695058,1.1520681933695058,0.9314013400889086,0.9223998857591306,0.9394272121264697,-0.009001454329778058,0.00802587203756111,0.009001454329778058,-0.08140226401769722,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
35,LogisticRegression,SHAP,3,4,employment_years,False,-0.46442224199512144,0.46442224199512144,0.9314013400889086,0.9375136363223168,0.9247391478710032,0.006112296233408143,-0.006662192217905427,0.006662192217905427,0.0818100420434926,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
36,LogisticRegression,SHAP,1,3,loan_amount,False,-2.018579344868896,2.018579344868896,0.16263732509890722,0.14532584269804905,0.18157288036090657,-0.01731148240085817,0.01893555526199936,0.01893555526199936,-0.17328562723452576,False,True,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
36,LogisticRegression,SHAP,2,1,credit_score,False,-1.252774191515525,1.252774191515525,0.16263732509890722,0.19055585228750596,0.13811125027714488,0.027918527188598746,-0.024526074821762334,0.027918527188598746,0.29720469066031996,True,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
36,LogisticRegression,SHAP,3,2,debt_to_income,False,0.7541320469910798,0.7541320469910798,0.16263732509890722,0.13862152646877282,0.18989654755816923,-0.024015798630134394,0.027259222459262017,0.027259222459262017,-0.2778542910906289,True,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
37,LogisticRegression,SHAP,1,1,credit_score,False,4.9702528329933156,4.9702528329933156,0.9680984316879927,0.9735324246151754,0.961592812528808,0.005433992927182718,-0.0065056191591846835,0.0065056191591846835,0.0676620391938906,False,True,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
37,LogisticRegression,SHAP,2,0,income,False,-2.957235060057302,2.957235060057302,0.9680984316879927,0.9725768664248594,0.9629165162222272,0.00447843473686671,-0.005181915465765519,0.005181915465765519,0.0673333858089159,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
37,LogisticRegression,SHAP,3,2,debt_to_income,False,2.150624806021819,2.150624806021819,0.9680984316879927,0.9617505730657885,0.9734219156497833,-0.006347858622204217,0.005323483961790609,0.006347858622204217,-0.06324585638098122,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
38,LogisticRegression,SHAP,1,1,credit_score,False,4.482394743560534,4.482394743560534,0.9845688079278206,0.9872342934260739,0.9813572776708824,0.002665485498253295,-0.003211530256938211,0.003211530256938211,0.03330517503369442,False,True,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
38,LogisticRegression,SHAP,2,3,loan_amount,False,2.1003121585545177,2.1003121585545177,0.9845688079278206,0.9824122008087133,0.9845688079278206,-0.0021566071191073677,0.0,0.0021566071191073677,-0.02062011361087887,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
38,LogisticRegression,SHAP,3,0,income,False,-1.5070826808631734,1.5070826808631734,0.9845688079278206,0.9867666892475184,0.982012541212356,0.002197881319697781,-0.0025562667154646057,0.0025562667154646057,0.033136778391021984,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
39,LogisticRegression,SHAP,1,1,credit_score,False,-1.0485545261715725,1.0485545261715725,0.22802977313960088,0.2636394053766585,0.19595000483337363,0.0356096322370576,-0.032079768306227247,0.0356096322370576,0.3835972927294783,True,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,PARTIALLY_VERIFIED
39,LogisticRegression,SHAP,2,4,employment_years,False,-0.7651581988837289,0.7651581988837289,0.22802977313960088,0.24608472689241961,0.21092887679464586,0.018054953752818736,-0.017100896344955013,0.018054953752818736,0.2251441680451674,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,PARTIALLY_VERIFIED
39,LogisticRegression,SHAP,3,0,income,False,0.7015499596815162,0.7015499596815162,0.22802977313960088,0.2566247219372481,0.20175630947369882,0.028594948797647235,-0.026273463665902053,0.028594948797647235,0.3824370657001891,True,True,True,VALID_RANK,True,DISPLAY_TRUSTED,PARTIALLY_VERIFIED
40,LogisticRegression,SHAP,1,2,debt_to_income,False,1.9390743230087983,1.9390743230087983,0.9682159852031659,0.9618905968949217,0.9735203893064235,-0.00632538830824414,0.0053044041032576095,0.00632538830824414,-0.06302070008699104,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
40,LogisticRegression,SHAP,2,4,employment_years,False,1.4473991982253134,1.4473991982253134,0.9682159852031659,0.9711496201329806,0.9649947976675657,0.002933634929814688,-0.0032211875356001896,0.0032211875356001896,0.03941655171436999,False,True,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
40,LogisticRegression,SHAP,3,5,existing_debts,False,0.4535449219008326,0.4535449219008326,0.9682159852031659,0.9662336912136065,0.9700855090076652,-0.0019822939895594027,0.00186952380449934,0.0019822939895594027,-0.021126913807657115,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
41,LogisticRegression,SHAP,1,1,credit_score,False,-2.9489319675667067,2.9489319675667067,0.0008983576521165242,0.0010886676502765726,0.0007412910576050485,0.00019030999816004837,-0.00015706659451147572,0.00019030999816004837,0.001968590642506536,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
41,LogisticRegression,SHAP,2,3,loan_amount,False,-1.7839450792358091,1.7839450792358091,0.0008983576521165242,0.0007865630073380749,0.0010260254171421852,-0.0001117946447784493,0.00012766776502566102,0.00012766776502566102,-0.0011447940730482562,False,True,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
41,LogisticRegression,SHAP,3,4,employment_years,False,-1.3666301126609444,1.3666301126609444,0.0008983576521165242,0.0009926117530539725,0.0008423376259444049,9.425410093744828e-05,-5.602002617211932e-05,9.425410093744828e-05,0.001169854793496966,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
42,LogisticRegression,SHAP,1,2,debt_to_income,False,3.0448473998621353,3.0448473998621353,0.8025721835238685,0.7710759753521966,0.8025721835238685,-0.03149620817167187,0.0,0.03149620817167187,-0.34134970235604717,True,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
42,LogisticRegression,SHAP,2,4,employment_years,False,-1.4310735319942176,1.4310735319942176,0.8025721835238685,0.8179194144657713,0.8025721835238685,0.015347230941902823,0.0,0.015347230941902823,0.19657266330365716,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
